productId,baseName,variantName,description,category,basePrice
OIQ-196,PIPETTE GRADUATED SERLOGICAL AND MOHAR TYPE       CLASS B 10ML   ,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",44
OIQ-197,PIPETTE GRADUATED SERLOGICAL AND MOHAR TYPE       CLASS B 25ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",59.4
OIQ-198,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 10X75,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",352
OIQ-199,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 12X75,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",396
OIQ-200,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 12X100,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",484
OIQ-201,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 15X125,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",726
OIQ-202,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 15X150,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",792
OIQ-203,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 18X150,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",1012
OIQ-204,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 25X150,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",1276
OIQ-205,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 25X200,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",1980
OIQ-206,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 32X200,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",3960
OIQ-207,TEST TUBE WITH RIM/WITHOUT RIM BOROSILICATE GLASS PACK OF 100 PC 38X200,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",5500
OIQ-208,CULTURE TUBE S WITH SCREW CAP ROUND BOTTOM 5 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",15.4
OIQ-209,CULTURE TUBE S WITH SCREW CAP ROUND BOTTOM 10 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",17.6
OIQ-210,CULTURE TUBE S WITH SCREW CAP ROUND BOTTOM 15 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",19.8
OIQ-211,CULTURE TUBE S WITH SCREW CAP ROUND BOTTOM 30 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",22
OIQ-212,CULTURE TUBE S WITH SCREW CAP ROUND BOTTOM 50 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",28.6
OIQ-213,CULTURE TUBE S WITH SCREW CAP ROUND BOTTOM 60 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",33
OIQ-214,TEST TUBE GRADUATED WITH STANDARD JOINT AND STOPPER 5ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",55
OIQ-215,TEST TUBE GRADUATED WITH STANDARD JOINT AND STOPPER 10ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",55
OIQ-216,TEST TUBE GRADUATED WITH STANDARD JOINT AND STOPPER 15ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",57.2
OIQ-217,TEST TUBE GRADUATED WITH STANDARD JOINT AND STOPPER 25ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",66
OIQ-218,TEST TUBE GRADUATED WITH STANDARD JOINT AND STOPPER 50ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",74.8
OIQ-219,TEST TUBE GRADUATED WITH STANDARD JOINT AND STOPPER 100ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",132
OIQ-220,KJELDHAL FLASK WITH JOINT B 24 100ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",121
OIQ-221,KJELDHAL FLASK WITH JOINT B 25 300ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",165
OIQ-222,KJELDHAL FLASK WITH JOINT B 26 500ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",242
OIQ-223,KJELDHAL FLASK WITH JOINT B 27 800ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",396
OIQ-224,GLASS FUNNEL 25MM,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",30.8
OIQ-225,GLASS FUNNEL 50MM,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",35.2
OIQ-226,GLASS FUNNEL 65MM,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",37.4
OIQ-227,GLASS FUNNEL 75MM,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",48.4
OIQ-228,GLASS FUNNEL 100MM,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",79.2
OIQ-229,GLASS FUNNEL 125 MM,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",187
OIQ-230,GLASS FUNNEL 150MM,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",330
OIQ-231,SEPARATING FUNNEL WITH ROTAFLOW STOPCOCK / HOLLOW STOPER 25ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",154
OIQ-232,SEPARATING FUNNEL WITH ROTAFLOW STOPCOCK / HOLLOW STOPER 50ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",154
OIQ-233,SEPARATING FUNNEL WITH ROTAFLOW STOPCOCK / HOLLOW STOPER 125ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",176
OIQ-234,SEPARATING FUNNEL WITH ROTAFLOW STOPCOCK / HOLLOW STOPER 250 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",242
OIQ-235,SEPARATING FUNNEL WITH ROTAFLOW STOPCOCK / HOLLOW STOPER 500 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",341
OIQ-236,SEPARATING FUNNEL WITH ROTAFLOW STOPCOCK / HOLLOW STOPER 1000 ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",550
OIQ-237,SEPARATING FUNNEL WITH ROTAFLOW STOPCOCK / HOLLOW STOPER 2000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",1045
OIQ-238,SEPARATING FUNNEL WITH ROTAFLOW STOPCOCK / HOLLOW STOPER 5000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",3520
OIQ-239,SEPARATING FUNNEL WITH GLASS STOPCOCK / HOLLOW STOPER 25ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",198
OIQ-240,SEPARATING FUNNEL WITH GLASS STOPCOCK / HOLLOW STOPER 50ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",198
OIQ-241,SEPARATING FUNNEL WITH GLASS STOPCOCK / HOLLOW STOPER 125ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",220
OIQ-242,SEPARATING FUNNEL WITH GLASS STOPCOCK / HOLLOW STOPER 250ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",286
OIQ-243,SEPARATING FUNNEL WITH GLASS STOPCOCK / HOLLOW STOPER 500ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",385
OIQ-244,SEPARATING FUNNEL WITH GLASS STOPCOCK / HOLLOW STOPER 1000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",594
OIQ-245,SEPARATING FUNNEL WITH GLASS STOPCOCK / HOLLOW STOPER 2000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",1100
OIQ-246,SEPARATING FUNNEL WITH GLASS STOPCOCK / HOLLOW STOPER 5000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",3520
OIQ-247,"SINTERED CURSIBLE G 1,2,3,4 15 ML",,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",66
OIQ-248,"SINTERED CURSIBLE G 1,2,3,5 30ML",,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",70.4
OIQ-249,"SINTERED CURSIBLE G 1,2,3,6 50ML",,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",132
OIQ-250,"SINTERED BUCKNER FUNNEL G 1,2,3,4 35ML",,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",149.6
OIQ-251,"SINTERED BUCKNER FUNNEL G 1,2,3,5 80ML",,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",275
OIQ-252,"SINTERED BUCKNER FUNNEL G 1,2,3,6 200ML",,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",572
OIQ-253,"SINTERED BUCKNER FUNNEL G 1,2,3,7 500ML",,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",1364
OIQ-254,"SINTERED BUCKNER FUNNEL G 1,2,3,8 1000 ML",,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",3300
OIQ-255,FILTER FLASKS BOLT NECK 100ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",176
OIQ-256,FILTER FLASKS BOLT NECK 250ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",242
OIQ-257,FILTER FLASKS BOLT NECK 500ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",352
OIQ-258,FILTER FLASKS BOLT NECK 1000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",572
OIQ-259,FILTER FLASKS BOLT NECK 2000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",1320
OIQ-260,REAGENT BOTTLES WITH HOLLOW STOPPERS AMBER COLOUR 30ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",176
OIQ-261,REAGENT BOTTLES WITH HOLLOW STOPPERS AMBER COLOUR 60ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",187
OIQ-262,REAGENT BOTTLES WITH HOLLOW STOPPERS AMBER COLOUR 125ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",242
OIQ-263,REAGENT BOTTLES WITH HOLLOW STOPPERS AMBER COLOUR 250ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",352
OIQ-264,REAGENT BOTTLES WITH HOLLOW STOPPERS AMBER COLOUR 500ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",495
OIQ-265,REAGENT BOTTLES WITH HOLLOW STOPPERS AMBER COLOUR 1000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",770
OIQ-266,REAGENT BOTTLES WITH HOLLOW STOPPERS AMBER COLOUR 2000ML,,,"Borosilicate Glassware, Chemistry Lab, Biology Lab",1430
OIQ-267,OXFORD,,,Lab Chem and Reagents,1
OIQ-268,ABSCISIC ACID 99% (For Biochemistry)  25 mg,,,Lab Chem and Reagents,1350
OIQ-269,ABSCISIC ACID 99% (For Biochemistry) 100 mg,,,Lab Chem and Reagents,4500
OIQ-270,ABSCISIC ACID 99% (For Biochemistry)  500 mg,,,Lab Chem and Reagents,20000
OIQ-271,ACACIA Extra Pure  500 gm,,,Lab Chem and Reagents,540
OIQ-272,ACACIA Extra Pure  5 kg,,,Lab Chem and Reagents,4450
OIQ-273,ACACIA AR (Enzyme Free) 500 gm,,,Lab Chem and Reagents,800
OIQ-274,ACENAPHTHENE 96% (For Synthesis) 100 gm,,,Lab Chem and Reagents,700
OIQ-275,ACENAPHTHENE 96% (For Synthesis) 500 gm,,,Lab Chem and Reagents,3000
OIQ-276,ACES BUFFER 99% Extra Pure 5 gm,,,Lab Chem and Reagents,460
OIQ-277,ACES BUFFER 99% Extra Pure 25 gm,,,Lab Chem and Reagents,1720
OIQ-278,ACETALDEHYDE SOLUTION 20-30% (For Synthesis)  500 ml,,,Lab Chem and Reagents,680
OIQ-279,ACETALDEHYDE SOLUTION 20-30% (For Synthesis)  2.5 Ltr,,,Lab Chem and Reagents,2800
OIQ-280,ACETAMIDE 99% (For Synthesis) 250 gm,,,Lab Chem and Reagents,650
OIQ-281,ACETAMIDE 99% (For Synthesis) 500 gm,,,Lab Chem and Reagents,1180
OIQ-282,ACETANILIDE 98.5% Extra Pure 500 gm,,,Lab Chem and Reagents,1150
OIQ-283,"ACETHYDRAZIDE 90% For Synthesis (Acetic acid hydrazide, Acetylhydrazine) 25 gm",,,Lab Chem and Reagents,2600
OIQ-284,"ACETHYDRAZIDE 90% For Synthesis (Acetic acid hydrazide, Acetylhydrazine) 100 gm",,,Lab Chem and Reagents,7800
OIQ-285,ACETIC ACID GLACIAL 99.5% AR 500 ml,,,Lab Chem and Reagents,400
OIQ-286,ACETIC ACID GLACIAL 99.5% AR 2.5 Ltr,,,Lab Chem and Reagents,1500
OIQ-287,ACETIC ACID GLACIAL 99.7% AR 500 ml,,,Lab Chem and Reagents,460
OIQ-288,ACETIC ACID GLACIAL 99.7% AR 2.5 Ltr,,,Lab Chem and Reagents,1650
OIQ-289,ACETIC ACID GLACIAL 99.8% HPLC 1 Ltr.,,,Lab Chem and Reagents,1150
OIQ-290,ACETIC ACID GLACIAL 99.8% HPLC 2.5 Ltr,,,Lab Chem and Reagents,2400
OIQ-291,ACETIC ACID 0.1M (0.1N) Standard Solution 500 ml,,,Lab Chem and Reagents,320
OIQ-292,ACETIC ACID 2M (2N) Standard Solution 500 ml,,,Lab Chem and Reagents,240
OIQ-293,ACETIC ACID 0.5M (0.5N) Standard Solution 500 ml,,,Lab Chem and Reagents,260
OIQ-294,ACETIC ACID 1M (1N) Standard Solution 500 ml,,,Lab Chem and Reagents,300
OIQ-295,ACETIC ACID 30% Extra Pure 500 ml,,,Lab Chem and Reagents,160
OIQ-296,ACETIC ACID 90% SOLUTION AR 1  Ltr.,,,Lab Chem and Reagents,500
OIQ-297,ACETOACETANILIDE 98% (For Synthesis) 500 gm,,,Lab Chem and Reagents,850
OIQ-298,ACETO CARMINE SOLUTION (For Microscopy) 100 ml,,,Lab Chem and Reagents,900
OIQ-299,ACETO CARMINE SOLUTION (For Microscopy) 250 ml,,,Lab Chem and Reagents,2050
OIQ-300,ACETO CARMINE SOLUTION (For Microscopy) 500 ml,,,Lab Chem and Reagents,3800
OIQ-301,ACETO CARMINE SOLUTION AR 100 ml,,,Lab Chem and Reagents,1000
OIQ-302,ACETO CARMINE SOLUTION AR 500 ml,,,Lab Chem and Reagents,4000
OIQ-303,ACETONE 99% Extra Pure 500 ml,,,Lab Chem and Reagents,400
OIQ-304,ACETONE 99% Extra Pure 2.5 Ltr.,,,Lab Chem and Reagents,1500
OIQ-305,ACETONE 99% Extra Pure 5 Ltr.,,,Lab Chem and Reagents,2700
OIQ-306,ACETONE 99.5% AR 500 ml,,,Lab Chem and Reagents,440
OIQ-307,ACETONE 99.5% AR 2.5 Ltr.,,,Lab Chem and Reagents,1600
OIQ-308,ACETONE 99.8% HPLC 1 Ltr.,,,Lab Chem and Reagents,1100
OIQ-309,ACETONE 99.8% HPLC 2.5 Ltr.,,,Lab Chem and Reagents,2200
OIQ-310,ACETONE ALCOHOL (For Synthesis) 500 ml,,,Lab Chem and Reagents,280
OIQ-311,ACETONE ALCOHOL (For Synthesis) 5 Ltr.,,,Lab Chem and Reagents,2600
OIQ-312,ACETONITRILE 99% Extra Pure 500 ml,,,Lab Chem and Reagents,680
OIQ-313,ACETONITRILE 99% Extra Pure 2.5 Ltr.,,,Lab Chem and Reagents,2900
OIQ-314,ACETONITRILE 99.5% AR 500 ml,,,Lab Chem and Reagents,730
OIQ-315,ACETONITRILE 99.5% AR 2.5 Ltr.,,,Lab Chem and Reagents,3000
OIQ-316,ACETONITRILE 99.9% HPLC 1 Ltr.,,,Lab Chem and Reagents,1550
OIQ-317,ACETONITRILE 99.9% HPLC 2.5 Ltr.,,,Lab Chem and Reagents,3300
OIQ-318,ACETONITRILE 99.9% HPLC GRADIENT 1 Ltr.,,,Lab Chem and Reagents,1500
OIQ-319,ACETONITRILE 99.9% HPLC GRADIENT 2.5 Ltr.,,,Lab Chem and Reagents,3100
OIQ-320,ACETO ORCEIN SOLUTION 100 ml,,,Lab Chem and Reagents,650
OIQ-321,ACETO ORCEIN SOLUTION 500 ml,,,Lab Chem and Reagents,2800
OIQ-322,ACETOPHENONE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,900
OIQ-323,ACETOPHENONE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,3600
OIQ-324,ACETOPHENONE 99.5% AR 500 ml,,,Lab Chem and Reagents,1000
OIQ-325,ACETOPHENONE 99.5% AR 2.5 Ltr.,,,Lab Chem and Reagents,4000
OIQ-326,ACETYL ACETONE 98% (For Synthesis) 250 ml,,,Lab Chem and Reagents,850
OIQ-327,ACETYL ACETONE 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1600
OIQ-328,ACETYL ACETONE 98% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,7000
OIQ-329,ACETYL ACETONE 99.5% AR 250 ml,,,Lab Chem and Reagents,950
OIQ-330,ACETYL ACETONE 99.5% AR 500 ml,,,Lab Chem and Reagents,1800
OIQ-331,O-ACETYL CHOLINE BROMIDE 99% AR 5 gm,,,Lab Chem and Reagents,4600
OIQ-332,O-ACETYL CHOLINE BROMIDE 99% AR 25 gm,,,Lab Chem and Reagents,20000
OIQ-333,ACETYL CHOLINE CHLORIDE 99% AR 5 gm,,,Lab Chem and Reagents,1700
OIQ-334,ACETYL CHOLINE CHLORIDE 99% AR 25 gm,,,Lab Chem and Reagents,7500
OIQ-335,ACETYL CHOLINE CHLORIDE 99% AR 100 gm,,,Lab Chem and Reagents,26000
OIQ-336,ACETYL CHOLINE IODIDE AR 5 gm,,,Lab Chem and Reagents,2000
OIQ-337,ACETYL CHOLINE IODIDE AR 25 gm,,,Lab Chem and Reagents,8200
OIQ-338,N-ACETYL-L-ALANINE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,1300
OIQ-339,N-ACETYL-L-ALANINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,4800
OIQ-340,"N-ACETYL-L-ASPARTIC ACID 99% 
(For Biochemistry) 1 gm",,,Lab Chem and Reagents,2400
OIQ-341,"N-ACETYL-L-ASPARTIC ACID 99% 
(For Biochemistry) 5 gm",,,Lab Chem and Reagents,7000
OIQ-342,N-ACETYL-L-CYSTEINE 99% (For Biochemistry) 10 gm,,,Lab Chem and Reagents,480
OIQ-343,N-ACETYL-L-CYSTEINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,1050
OIQ-344,N-ACETYL-L-CYSTEINE 99% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,3600
OIQ-345,N-ACETYL-L-CYSTEINE METHYL ESTER (For Biochemistry) 5 gm,,,Lab Chem and Reagents,3400
OIQ-346,N-ACETYL-L-CYSTEINE METHYL ESTER (For Biochemistry) 25 gm,,,Lab Chem and Reagents,13600
OIQ-347,N-ACETYL-L-GLUTAMIC ACID 99% (For Biochemistry) 10 gm,,,Lab Chem and Reagents,1600
OIQ-348,N-ACETYL-L-GLUTAMIC ACID 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,3400
OIQ-349,N-ACETYL-L-GLUTAMINE 99% 25 gm,,,Lab Chem and Reagents,4000
OIQ-350,N-ACETYL-L-GLUTAMINE 99% 100 gm,,,Lab Chem and Reagents,15000
OIQ-351,N-ACETYL-GLYCINE 99% Extra Pure 100 gm,,,Lab Chem and Reagents,2000
OIQ-352,N-ACETYL-GLYCINE 99% Extra Pure 500 gm,,,Lab Chem and Reagents,7200
OIQ-353,N-ACETYL-L-LEUCINE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,1600
OIQ-354,N-ACETYL-L-LEUCINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,7800
OIQ-355,N-ACETYL-DL-METHIONINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,1900
OIQ-356,N-ACETYL-DL-METHIONINE 99% (For Biochemistry)  100 gm,,,Lab Chem and Reagents,7200
OIQ-357,N-ACETYL-L-METHIONINE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,2000
OIQ-358,N-ACETYL-L-METHIONINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,6500
OIQ-359,N-ACETYL-L-PROLINE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,3000
OIQ-360,N-ACETYL-L-PROLINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,9500
OIQ-361,1-ACETYLPIPERAZINE 98.5% For Synthesis 5 gm,,,Lab Chem and Reagents,800
OIQ-362,1-ACETYLPIPERAZINE 98.5% For Synthesis 25 gm,,,Lab Chem and Reagents,2800
OIQ-363,ACETYL SALICYCLIC ACID 98% (For Synthesis) (Aspirin) 500 gm,,,Lab Chem and Reagents,1800
OIQ-364,N-ACETYL-DL-TRYPTOPHAN 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,2500
OIQ-365,N-ACETYL-L-TYROSINE 98% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,3800
OIQ-366,N-ACETYL-L-TYROSINE 98% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,12500
OIQ-367,N-ACETYL-L-TYROSINE ETHYL ESTER 99% 5 gm,,,Lab Chem and Reagents,9000
OIQ-368,ACID FAST DECOLOURIZER 125 ml,,,Lab Chem and Reagents,260
OIQ-369,ACID FUCHSIN (For Microscopy) (C.I.NO.42685) 25 gm,,,Lab Chem and Reagents,500
OIQ-370,ACID FUCHSIN (For Microscopy) (C.I.NO.42685) 100 gm,,,Lab Chem and Reagents,1900
OIQ-371,ACID FUCHSIN STAINING SOLUTION 125 ml,,,Lab Chem and Reagents,180
OIQ-372,ACID FUCHSIN STAINING SOLUTION 500 ml,,,Lab Chem and Reagents,500
OIQ-373,ACRIDINE ORANGE (For Microscopy) (C.I.NO.46005) 10 gm,,,Lab Chem and Reagents,2100
OIQ-374,ACRIDINE ORANGE (For Microscopy) (C.I.NO.46005) 25 gm,,,Lab Chem and Reagents,5000
OIQ-375,ACRIDINE ORANGE YELLOW G (C.I. No. 46025) 25 gm,,,Lab Chem and Reagents,5000
OIQ-376,ACRIFLAVINE (For Biochemistry) (C.I.NO.46000)  5 gm,,,Lab Chem and Reagents,460
OIQ-377,ACRIFLAVINE (For Biochemistry) (C.I.NO.46000)  25 gm,,,Lab Chem and Reagents,1750
OIQ-378,ACRIFLAVINE (For Biochemistry) (C.I.NO.46000)  250 gm,,,Lab Chem and Reagents,10700
OIQ-379,ACRYLAMIDE 98% (For Synthesis) 500 gm,,,Lab Chem and Reagents,790
OIQ-380,ACRYLAMIDE 99% (For Electrophoresis) 25 gm,,,Lab Chem and Reagents,200
OIQ-381,ACRYLAMIDE 99% (For Electrophoresis) 100 gm,,,Lab Chem and Reagents,560
OIQ-382,ACRYLAMIDE 99% (For Electrophoresis) 500 gm,,,Lab Chem and Reagents,1450
OIQ-383,ACRYLAMIDE 99.5% (Molecular Biology) 100 gm,,,Lab Chem and Reagents,700
OIQ-384,ACRYLAMIDE 99.5% (Molecular Biology) 500 gm,,,Lab Chem and Reagents,3000
OIQ-385,ACRYLAMIDE 40% SOLUTION IN WATER (For Molecular Biology) 250 ml,,,Lab Chem and Reagents,3000
OIQ-386,ACRYLAMIDE 40% SOLUTION IN WATER (For Molecular Biology) 500 ml,,,Lab Chem and Reagents,5800
OIQ-387,ACRYLIC ACID 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,850
OIQ-388,ACRYLIC ACID 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,3600
OIQ-389,ACRYLONITRILE (Stabalised) 99% Extra Pure 500 ml,,,Lab Chem and Reagents,750
OIQ-390,ACRYLONITRILE (Stabalised) 99% Extra Pure 2.5 Ltr.,,,Lab Chem and Reagents,3350
OIQ-391,ACTIDIONE 98% AR 1 gm,,,Lab Chem and Reagents,3100
OIQ-392,ACTIDIONE 98% AR 5 gm,,,Lab Chem and Reagents,14200
OIQ-393,ACTIVATED CHARCOAL GRANULAR Extra Pure 500 gm,,,Lab Chem and Reagents,410
OIQ-394,ACTIVATED CHARCOAL POWDER (Acid Washed) 500 gm,,,Lab Chem and Reagents,420
OIQ-395,ACTIVATED CHARCOAL POWDER (Acid Washed) 10x500 gm,,,Lab Chem and Reagents,3200
OIQ-396,ACTIVATED CHARCOAL POWDER Special Grade AR 500 gm,,,Lab Chem and Reagents,1000
OIQ-397,ACTIVATED CHARCOAL POWDER Special Grade AR 10x500 gm,,,Lab Chem and Reagents,8000
OIQ-398,ADA BUFFER 25 gm,,,Lab Chem and Reagents,800
OIQ-399,ADA BUFFER 100 gm,,,Lab Chem and Reagents,3100
OIQ-400,ADENINE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,400
OIQ-401,ADENINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,1250
OIQ-402,ADENINE HYDROCHLORIDE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,2000
OIQ-403,ADENINE HYDROCHLORIDE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,8000
OIQ-404,ADENINE SULPHATE 99.5% AR (For Biochemistry) 10 gm,,,Lab Chem and Reagents,600
OIQ-405,ADENINE SULPHATE 99.5% AR (For Biochemistry) 25 gm,,,Lab Chem and Reagents,1350
OIQ-406,ADENINE SULPHATE 99.5% AR (For Biochemistry) 100 gm,,,Lab Chem and Reagents,5100
OIQ-407,ADENOSINE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,480
OIQ-408,ADENOSINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,1850
OIQ-409,ADENOSINE-5-DIPHOSPHORIC ACID DISODIUM SALT 98% (For Biochemistry) 100 mg,,,Lab Chem and Reagents,450
OIQ-410,ADENOSINE-5-DIPHOSPHORIC ACID DISODIUM SALT 98% (For Biochemistry) 1 gm,,,Lab Chem and Reagents,1400
OIQ-411,ADENOSINE-5-DIPHOSPHORIC ACID DISODIUM SALT 98% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,6400
OIQ-412,ADENOSINE-5-MONOPHOSPHORIC ACID SODIUM SALT 95% (For Biochemistry) 1 gm,,,Lab Chem and Reagents,280
OIQ-413,ADENOSINE-5-MONOPHOSPHORIC ACID SODIUM SALT 95% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,850
OIQ-414,ADENOSINE-5-MONOPHOSPHORIC ACID SODIUM SALT 95% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,3300
OIQ-415,ADENOSINE-5-TRIPHOSPHORIC ACID DISODIUM SALT 95% (For Biochemistry) 1 gm,,,Lab Chem and Reagents,550
OIQ-416,ADENOSINE-5-TRIPHOSPHORIC ACID DISODIUM SALT 95% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,2500
OIQ-417,ADENOSINE-5-TRIPHOSPHORIC ACID DISODIUM SALT 95% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,11000
OIQ-418,ADIPIC ACID 99% Extra Pure 500 gm,,,Lab Chem and Reagents,750
OIQ-419,ADONITOL 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,1880
OIQ-420,ADONITOL 99% (For Biochemistry) 10 gm,,,Lab Chem and Reagents,3700
OIQ-421,L-ADRENALINE 99% AR 1 gm,,,Lab Chem and Reagents,2900
OIQ-422,L-ADRENALINE 99% AR 5 gm,,,Lab Chem and Reagents,13000
OIQ-423,ADRENALINE BITARTRATE 99% AR 1 gm,,,Lab Chem and Reagents,3000
OIQ-424,ADRENALINE BITARTRATE 99% AR 5 gm,,,Lab Chem and Reagents,12000
